# M_peak (M_sun) v_peak (km/s) c_peak r_vir_peak (kpc) r_12 (pc) Prob_surv sigma_star (km/s) M_V NFW Easy_core Hard_core
4.916799603220234625e+06 3.055134306485971063e+00 1.189361878636009884e+01 3.564977808446951890e+00 1.600000000000000000e+01 7.934511117344870135e-01 4.891052009861877048e-01 6.339631555276303843e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.520362513233012520e+06 2.714596318036571532e+00 1.340306657547482905e+00 2.145105353419213934e+00 1.600000000000000000e+01 3.682030990330938391e-01 1.882950295410394381e-01 6.316329209789330434e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.403280118082669098e+06 2.585770038986254793e+00 1.636418857416528638e+01 1.670403284144646117e+00 1.600000000000000000e+01 9.892116889848424632e-01 6.943561228649530737e-01 6.336286229844255935e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.451064787271190435e+06 5.025378655868390609e+00 1.107413951067737514e+02 1.588426564546230324e+00 1.600000000000000000e+01 9.927558902192088475e-01 2.358273531536796863e+00 6.341508984844589136e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.480848848427630030e+06 3.942259471343898536e+00 2.401831694340928891e+01 2.849935635168175718e+00 1.600000000000000000e+01 8.568862714225228272e-01 9.920183774628986706e-01 6.355681937737898579e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.842465213275115937e+06 2.684069622583919124e+00 3.900938903144057335e+00 1.803834638045169969e+00 1.600000000000000000e+01 9.267614956707158624e-01 3.685385787987141559e-01 6.330386413043552096e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.779695162782754051e+06 2.549667348104331044e+00 1.558244061765951471e+01 2.122933633797102537e+00 1.600000000000000000e+01 9.177786439454981293e-01 6.040038861541159321e-01 6.335797585170128698e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.059250383427083027e+06 1.724113003564864410e+00 1.459820511574225321e+01 2.670758186903379627e+00 1.600000000000000000e+01 9.930470477515173089e-01 3.661365185153289681e-01 6.343381262109286212e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.609129064367871732e+06 5.342514665631007631e+00 1.877009082372898163e+01 2.888003091230939567e+00 1.600000000000000000e+01 9.956912883394867242e-01 1.206375415274459462e+00 6.357205623109321913e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.336972968833076768e+06 5.098615458854085958e+00 3.552508461616579893e+01 2.099305487453521302e+00 1.600000000000000000e+01 9.860295463223469614e-01 1.703773445090109639e+00 6.363170777528154076e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.034702221792370081e+06 3.841085695129133892e+00 2.996115035146941707e+01 3.857019906055319858e+00 1.600000000000000000e+01 2.210864145508049383e-01 9.424226546850431596e-01 6.345298509614883287e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.231668349532188848e+06 5.284913543649568446e+00 6.580581673912354290e+01 4.925594032141290768e+00 1.600000000000000000e+01 9.965538164243669117e-01 1.627592530686439831e+00 6.335989093310875120e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.816230887729735812e+06 4.160948164141402117e+00 5.469579523550345357e+01 1.756397636017899444e+00 1.600000000000000000e+01 9.895369369776197965e-01 1.678240816264003898e+00 6.338578025113855929e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.943094092977742665e+06 6.494729946321315062e+00 6.631420720775179234e+01 3.148197289758744688e+00 1.600000000000000000e+01 9.827563725254905291e-01 2.319943424129338627e+00 6.360372623098479394e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.611514919057524996e+06 1.605088368683006639e+00 1.182073242048805373e+00 2.882318888523718314e+00 1.600000000000000000e+01 9.964859634350655693e-01 9.714271690841064233e-02 6.349345050651169942e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.887432317428973503e+06 3.184654318537304629e+00 9.076402792269263387e+00 2.885851837746826742e+00 1.600000000000000000e+01 5.440823407113891674e-01 4.540395968026026963e-01 6.343212908016998774e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.094412161715663504e+06 2.845280228584596838e+00 8.109755570182054285e+00 2.185255389849213081e+00 1.600000000000000000e+01 4.465828735639155167e-01 3.979232368195629865e-01 6.342499440881134376e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.199679343333269004e+06 3.570675243335409199e+00 2.104622761409103049e+01 2.296787033671799261e+00 1.600000000000000000e+01 5.761002680649016661e-01 8.218146524125533592e-01 6.339780986992693990e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.355593593692139955e+06 3.369915761739205706e+00 8.032842443419636425e+01 2.614301208194458770e+00 1.600000000000000000e+01 9.798622813103813334e-01 1.354649415783364619e+00 6.358393242578774363e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.068113178173822584e+06 1.529728569858946008e+00 6.858782976277700172e+00 2.448772465197954329e+00 1.600000000000000000e+01 3.602855401772248611e-01 2.268079764915079677e-01 6.356211036252702229e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.197126095070186816e+07 7.307731679994432739e+00 4.935144235568524351e+01 3.500593578440377662e+00 1.600000000000000000e+01 9.880257146803491652e-01 2.255925706047657631e+00 6.360489211689727362e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.626253216074508615e+06 2.700656536929783691e+00 1.494054302649576194e+01 2.731391927688550769e+00 1.600000000000000000e+01 6.968952722276662293e-01 5.557003654837884277e-01 6.325926805531064900e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.192642198534007929e+07 5.110354658166744279e+00 3.534151736913188557e+01 5.727471720137694788e+00 1.600000000000000000e+01 9.914615643266555534e-01 1.139955529004935242e+00 6.336728189860339810e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.739398963797962293e+06 2.752270501209462594e+00 5.878533626330568751e-01 2.145015431715902920e+00 1.600000000000000000e+01 3.979566041242444396e-01 1.249591387569163742e-01 6.365454536995152068e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.456927732247868553e+06 3.425430390888466015e+00 8.796095942766889664e+00 4.259570236037723667e+00 1.600000000000000000e+01 1.835488993197060270e-01 4.225674137283894072e-01 6.353012381192813862e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.284728994432693580e+06 3.013220573284618897e+00 2.693310873573651421e+01 1.498106451763081326e+00 1.600000000000000000e+01 9.362481505377817648e-01 1.020352767982033004e+00 6.320508526716288600e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.804576602760155220e+06 2.962480302946879807e+00 2.445954422279702811e+01 2.054566734062157618e+00 1.600000000000000000e+01 9.160695773344683657e-01 8.614684249121404847e-01 6.329056748577874814e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.517072710634067189e+06 2.431961498249257225e+00 8.081358559144135256e+00 2.429679307886259743e+00 1.600000000000000000e+01 2.680430885353846104e-01 3.737176236808187335e-01 6.356163408956415850e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.315817500976948999e+06 2.529071802167337069e+00 6.411655131507603578e+00 1.897007400474150618e+00 1.600000000000000000e+01 9.786820479678544071e-01 4.196188110862953957e-01 6.324200760978136771e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.309461469651150052e+06 2.354513596239794726e+00 5.010301415498740418e+00 2.022163393110808727e+00 1.600000000000000000e+01 8.813944169585187227e-01 3.083180519655523422e-01 6.367784413980267288e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.317328688505732454e+07 4.322752457216749278e+00 4.204261479895412101e+00 3.274862443828030489e+00 1.600000000000000000e+01 8.280267976602272428e-01 4.392581479650221610e-01 6.383555130447724935e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.844491562487184405e+08 1.486380102859638797e+01 1.799774362287150709e+01 1.079056339327316394e+01 4.756431709289962129e+01 8.116295442844486674e-01 2.910682041563551703e+00 8.953877717636040678e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.852001146254871506e+06 2.586911180784106978e+00 4.807616140702385188e+00 2.763036889123005491e+00 1.600000000000000000e+01 1.413354877366895523e-01 2.932710208148735509e-01 6.372475506926559952e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.673054265657804441e+06 2.279737827059252542e+00 8.263882024658754100e-01 1.650678146096306254e+00 1.600000000000000000e+01 0.000000000000000000e+00 1.156925037023972397e-01 6.341187859753184775e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.694057240380733740e+06 2.667665256014098762e+00 7.843686954242830023e-01 1.979615583124762601e+00 1.600000000000000000e+01 4.697936307842354720e-01 1.330693369619986022e-01 6.354344575748083201e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600058451353697339e+06 5.217318844062324601e+00 2.441574167950923027e+02 2.961910384917151973e+00 1.600000000000000000e+01 9.970150095539604962e-01 2.544340048678137123e+00 6.351285081206931693e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.289960440478820354e+06 3.669748954218742476e+00 6.825397516307770474e+00 2.899026821968921475e+00 1.600000000000000000e+01 9.400766429442578564e-01 4.707839098233741471e-01 6.332213795302974901e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.543022626350587234e+06 4.099729716769163090e+00 1.540768803942564702e+01 3.918141257342862005e+00 1.600000000000000000e+01 4.994020614615811704e-01 6.436765016972524345e-01 6.371687759192083966e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.704994267590374686e+06 3.935516617082206459e+00 1.847595409475447426e+01 2.583141262163790142e+00 1.600000000000000000e+01 7.627351218530571408e-01 8.969212421559721315e-01 6.343594883325549105e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.849153637976455269e+06 2.301138733435533545e+00 7.290860587412466565e+00 1.915927960807581210e+00 1.600000000000000000e+01 4.059816383615806323e-01 3.943896508444334481e-01 6.348932108912347161e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.066076930408711080e+06 3.161263573758053003e+00 8.306979895640061784e+00 2.348674835916844561e+00 1.600000000000000000e+01 7.341139295866375702e-01 4.841468861626840869e-01 6.332170043928002201e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.797838149960100651e+06 2.468289947573896637e+00 6.182392691455479428e-01 1.708601304667334730e+00 1.600000000000000000e+01 6.811778405576343065e-01 1.317628622686871365e-01 6.332676838064855929e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.519309357702720910e+06 5.200751461809674403e+00 4.081641109177226667e+01 4.844951589498877276e+00 1.600000000000000000e+01 2.448913965678761184e-01 1.210546019721565170e+00 6.357838086310040993e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.343392729638943216e+06 5.367656946856202538e+00 1.817710435665767363e+02 1.870441462846267555e+00 1.600000000000000000e+01 8.922427808609093569e-01 2.602106008891701183e+00 6.353814570863580258e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.035152618523739278e+06 3.311491705247316730e+00 9.193984199356657783e+00 4.961189780346780154e+00 1.600000000000000000e+01 5.823991516974712512e-01 3.967051055953281224e-01 6.357637859542711212e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.386726301247090567e+06 2.352980315964667835e+00 1.694873567415368498e+01 3.496458470853459399e+00 1.600000000000000000e+01 9.915060569081274311e-01 4.736860464041502961e-01 6.349785358321919482e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.955643346114889160e+07 7.675281845739213793e+00 2.672239264643059187e+01 3.498042742151612927e+00 1.600000000000000000e+01 8.817922469709229549e-01 1.841737590891919574e+00 6.342885445883579720e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.577438168173726648e+06 3.815509183057364861e+00 1.909890502235773369e+01 5.103504430487703303e+00 1.600000000000000000e+01 8.731449293948526647e-01 6.515491205196897173e-01 6.353276054606213918e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.659635539245141204e+06 6.814400286605754253e+00 1.176540880396426729e+02 2.278321894681979654e+00 1.600000000000000000e+01 9.942380371192334199e-01 3.033201387563596363e+00 6.365601138805178749e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.418909322691056132e+07 3.974894138272860644e+00 3.392555641331350458e+00 4.004162920508804291e+00 1.600000000000000000e+01 8.365226038032982370e-01 3.265248736591969680e-01 6.322036544167195515e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.981716669150931993e+06 2.333707228930463895e+00 6.046592241163887271e-01 2.129125198947761977e+00 1.600000000000000000e+01 9.180557192161004076e-01 1.061112469650129647e-01 6.335163505254173266e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.943230924244733900e+07 5.997680610426183279e+00 1.215390861873819084e+01 3.694186088836316273e+00 1.600000000000000000e+01 9.757129324782339852e-01 9.987069387552675037e-01 6.357614877707947976e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.190185588253550790e+07 4.119392297481935472e+00 7.160197253484857249e+00 3.822242579489787406e+00 1.600000000000000000e+01 0.000000000000000000e+00 3.868820991925275288e-01 6.332036805714912120e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.969086895137631800e+06 3.677079351843127952e+00 2.509348147694171161e+01 2.978283606003925499e+00 1.600000000000000000e+01 9.001092471608715950e-01 9.241773113217687241e-01 6.368150841911716320e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.292564427508278750e+06 3.661320155802520571e+00 5.912621630212398394e+00 2.774671159621234562e+00 1.600000000000000000e+01 2.252141109820396947e-01 4.564429722024473945e-01 6.355405670327199275e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.414877030765902251e+06 6.823681279456376814e+00 6.760561310578962946e+01 2.670812692466950633e+00 1.600000000000000000e+01 9.845768077216310310e-01 2.562225111097343966e+00 6.351433408819878501e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.879758084170198441e+07 6.710852589849898742e+00 5.156738173553099358e+01 6.714171749671483447e+00 2.544413395291503122e+01 9.971641541797272579e-01 1.996045635602136326e+00 6.338702018785797421e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.134424878526953515e+06 2.102511905030331363e+00 3.202731003586568814e+00 4.134835922675217823e+00 1.600000000000000000e+01 9.388552129971658999e-01 1.751596029094273088e-01 6.339738030952293713e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.316714889178302605e+06 1.583555802857651740e+00 3.855726850461115074e+00 2.394985690639380049e+00 1.600000000000000000e+01 4.969071458794107055e-01 1.820357356871469545e-01 6.339774797384139404e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.408246244528491050e+06 5.976936586777277682e+00 7.897659163596337351e+01 2.670021802232476205e+00 1.600000000000000000e+01 9.164830794128174807e-01 2.360069975396793751e+00 6.352367021315897588e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.535303351443426311e+07 5.913957099902539483e+00 7.199472198192642836e+00 3.958436428160085008e+00 1.600000000000000000e+01 9.862742093672358656e-01 7.426311017823989946e-01 6.320063710698554438e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.946886220575641841e+06 3.511635835052980159e+00 2.172246862754722940e+01 3.738871232136429690e+00 1.600000000000000000e+01 9.123648882506616431e-01 6.823060729383617629e-01 6.329323728250155767e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.067614838129088515e+06 3.293807369046049871e+00 4.459911636006589930e+01 2.781334780592303435e+00 1.600000000000000000e+01 9.180463465328700945e-01 1.071580899974473811e+00 6.325555035576889473e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.956780438061733963e+06 2.015725153578636686e+00 1.086749656310591483e+01 3.123726140504926363e+00 1.600000000000000000e+01 7.959923794215445492e-01 3.396036829608801155e-01 6.350003589466586718e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.669514148428680748e+07 7.968786169089097093e+00 1.082708269501553389e+01 4.761395272856281835e+00 1.600000000000000000e+01 9.985378611900659340e-01 1.104867643925411258e+00 6.329196308535364857e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.198499457487634383e+06 3.888395431248651946e+00 1.783635162240824457e+01 3.418958586642798281e+00 1.600000000000000000e+01 9.075627393804159837e-01 7.984724296334462235e-01 6.327002191372855577e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.466530145212948322e+06 3.831939629798931435e+00 1.628315689725619464e+01 2.955136923187582365e+00 1.600000000000000000e+01 8.855497511948157152e-01 8.060959697212862762e-01 6.344024126467237679e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.853296851387143135e+06 3.887377117641089175e+00 1.070959673763565512e+01 2.921821373355691698e+00 1.600000000000000000e+01 9.128540929126962578e-01 6.788673367145091619e-01 6.348563512994815028e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.929979853584504919e+06 2.688893981202370220e+00 1.132236235198080543e+01 1.764795294301316098e+00 1.600000000000000000e+01 8.515430130068593062e-01 5.956350380090863483e-01 6.354903370640978544e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
